,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,windowSize_2,windowSize_3,week_1,week_2
1368,2015-05-26,-0.1111111111111111,8377.099609,8378.900391,8320.049805,8339.349609,8339.349609,116800.0,0.0,0.0,-0.016666666666666663,-0.06562722991294419
1367,2015-05-27,0.1111111111111111,8302.75,8342.849609,8277.950195,8334.599609,8334.599609,165500.0,0.05555555555555555,0.13703703703703704,-0.012698412698412695,-0.033881198166912437
1366,2015-05-28,0.0,8345.700195,8364.5,8270.150391,8319.0,8319.0,232300.0,0.15,0.1,-0.050549450549450536,-0.07038913467484895
1365,2015-05-29,0.3,8327.099609,8443.900391,8305.700195,8433.650391,8433.650391,363900.0,0.15,0.07222222222222223,-0.12197802197802195,-0.027531991817706096
1364,2015-06-01,0.0,8417.25,8467.150391,8405.400391,8433.400391,8433.400391,122200.0,-0.04166666666666666,-0.13888888888888887,-0.18524332810047087,-0.021488035773750046
1363,2015-06-02,-0.08333333333333333,8442.799805,8445.349609,8226.049805,8236.450195,8236.450195,146800.0,-0.2083333333333333,-0.16666666666666666,-0.13329527615241896,0.02136910708339281
1362,2015-06-03,-0.3333333333333333,8232.450195,8236.700195,8094.149901999999,8135.100098000001,8135.100098000001,171400.0,-0.2083333333333333,-0.19017094017094016,-0.12139051424765708,0.0662825269968127
1361,2015-06-04,-0.08333333333333333,8155.149901999999,8160.049805,8056.75,8130.649901999999,8130.649901999999,154700.0,-0.11858974358974357,-0.2457264957264957,-0.11458779315922173,0.11390157461586033
1360,2015-06-05,-0.15384615384615385,8119.149901999999,8191.0,8100.149901999999,8114.700195,8114.700195,162100.0,-0.3269230769230769,-0.2655677655677656,-0.05506398363541221,0.13771109842538412
1359,2015-06-08,-0.5,8124.350098000001,8131.0,8030.549805,8044.149901999999,8044.149901999999,135900.0,-0.3214285714285714,-0.09307359307359303,-0.09022881880024736,0.16298582370010942
1358,2015-06-09,-0.14285714285714285,8026.5,8057.149901999999,8005.149901999999,8022.399901999999,8022.399901999999,136000.0,0.11038961038961044,0.07359307359307361,0.06691403834260977,0.16298582370010942
1357,2015-06-10,0.3636363636363637,8024.149901999999,8152.25,8023.799805,8124.450195,8124.450195,136800.0,0.18181818181818185,0.025974025974026,0.14226725655297084,0.16723752438038156
1356,2015-06-11,0.0,8157.299805,8163.049805,7958.25,7965.350098000001,7965.350098000001,166200.0,-0.14285714285714285,0.015873015873015872,0.17603349031920462,0.15425051139336854
1355,2015-06-12,-0.2857142857142857,7959.850098000001,7995.600098000001,7940.299805,7982.899901999999,7982.899901999999,136600.0,0.023809523809523808,-0.11746031746031747,0.2539555682412825,0.17622853337139052
1354,2015-06-15,0.3333333333333333,7986.600098000001,8057.700195,7944.850098000001,8013.899901999999,8013.899901999999,133000.0,-0.033333333333333354,0.17777777777777773,0.3423909423909424,0.20962370962370966
1353,2015-06-16,-0.4,8004.200195,8061.850098000001,7952.350098000001,8047.299805,8047.299805,124000.0,0.09999999999999998,0.19487179487179485,0.33048618048618045,0.2052947052947053
1352,2015-06-17,0.6,8084.200195,8136.850098000001,8048.950195,8091.549805,8091.549805,152500.0,0.4923076923076923,0.5282051282051282,0.4162004662004663,0.21958041958041954
1351,2015-06-18,0.38461538461538464,8113.700195,8186.899901999999,8101.799805,8174.600098000001,8174.600098000001,144800.0,0.4923076923076923,0.5100233100233099,0.2590576090576091,0.1767232767232767
1350,2015-06-19,0.6,8201.150391,8250.799805,8195.650391,8224.950195,8224.950195,147100.0,0.5727272727272728,0.492929292929293,0.19220779220779224,0.1313936063936064
1349,2015-06-22,0.5454545454545454,8259.299805,8369.450195,8257.400391,8353.099609,8353.099609,122700.0,0.43939393939393934,0.37626262626262624,0.13246753246753246,0.06472693972693973
1348,2015-06-23,0.3333333333333333,8377.450195,8398.450195,8334.950195,8381.549805,8381.549805,131700.0,0.29166666666666663,0.2611111111111111,0.09850149850149847,0.058732933732933736
1347,2015-06-24,0.25,8399.400391,8421.349609,8338.900391,8360.849609,8360.849609,130100.0,0.225,-0.016666666666666663,0.07685647685647687,0.042066267066267087
1346,2015-06-25,0.2,8336.25,8423.150391,8329.5,8398.0,8398.0,201200.0,-0.15,-0.12777777777777774,0.08010323010323013,0.006351981351981372
1345,2015-06-26,-0.5,8393.950195,8408.549805,8339.700195,8381.099609,8381.099609,110600.0,-0.2916666666666667,-0.13383838383838384,0.02296037296037297,0.03373293373293375
1344,2015-06-29,-0.08333333333333333,8247.049805,8329.450195,8195.650391,8318.400391,8318.400391,132000.0,0.04924242424242426,0.1353923853923854,0.0943889443889444,0.11230436230436233
1343,2015-06-30,0.18181818181818185,8316.349609,8378.0,8298.950195,8368.5,8368.5,158500.0,0.2447552447552448,0.22377622377622386,0.0705794205794206,0.14023476523476525
1342,2015-07-01,0.3076923076923077,8376.25,8481.599609,8370.150391,8453.049805,8453.049805,131800.0,0.2447552447552448,0.2540792540792541,-0.0030136530136529965,0.11534299034299035
1341,2015-07-02,0.18181818181818185,8471.950195,8479.25,8433.200195,8444.900391,8444.900391,112000.0,0.2272727272727273,0.08484848484848485,0.018964368964368983,0.0665792540792541
1340,2015-07-03,0.2727272727272727,8440.099609,8497.75,8424.150391,8484.900391,8484.900391,88400.0,0.03636363636363635,0.024242424242424232,0.007276057276057286,0.0774017649017649
1339,2015-07-06,-0.2,8386.150391,8533.150391,8386.150391,8522.150391,8522.150391,101500.0,-0.1,-0.15,-0.06739926739926738,0.051968864468864485
1338,2015-07-07,0.0,8525.5,8561.349609,8483.849609,8510.799805,8510.799805,122200.0,-0.125,-0.1944444444444444,0.044505494505494535,0.030540293040293036
1337,2015-07-08,-0.25,8439.200195,8457.5,8341.400391,8363.049805,8363.049805,188100.0,-0.29166666666666663,-0.040598290598290544,0.13021978021978026,-0.005173992673992679
1336,2015-07-09,-0.3333333333333333,8364.849609,8400.299805,8323.0,8328.549805,8328.549805,131300.0,0.06410256410256415,0.0760683760683761,0.2098901098901099,0.018177655677655682
1335,2015-07-10,0.4615384615384616,8365.700195,8377.099609,8315.400391,8360.549805,8360.549805,154100.0,0.2807692307692308,0.10384615384615388,0.2336996336996337,0.06945970695970695
1334,2015-07-13,0.1,8397.25,8471.650391,8355.400391,8459.650391,8459.650391,117800.0,-0.075,0.14444444444444446,0.11419413919413915,0.0722069597069597
1333,2015-07-14,-0.25,8470.599609,8480.25,8424.099609,8454.099609,8454.099609,101700.0,0.16666666666666669,0.3111111111111111,0.1475274725274725,0.08887362637362636
1332,2015-07-15,0.5833333333333334,8463.400391,8531.400391,8462.950195,8523.799805,8523.799805,105500.0,0.5916666666666667,0.497008547008547,0.17133699633699634,0.11771978021978023
1331,2015-07-16,0.6,8546.150391,8616.099609,8542.900391,8608.049805,8608.049805,116000.0,0.4538461538461538,0.24700854700854705,0.01657509157509156,0.0546245421245421
1330,2015-07-17,0.3076923076923077,8623.650391,8642.950195,8593.150391,8609.849609,8609.849609,105000.0,0.07051282051282053,-0.07799145299145298,-0.14056776556776554,0.047481684981684966
1329,2015-07-20,-0.16666666666666666,8623.900391,8624.099609,8559.0,8603.450195,8603.450195,90600.0,-0.2708333333333333,-0.06944444444444442,-0.17353479853479853,0.01251665001665002
1328,2015-07-21,-0.375,8601.5,8646.75,8517.900391,8529.450195,8529.450195,164100.0,-0.020833333333333343,-0.04166666666666666,-0.0947802197802198,0.01846903096903096
1327,2015-07-22,0.3333333333333333,8512.25,8643.900391,8498.650391,8633.5,8633.5,136800.0,0.125,-0.08333333333333333,0.03021978021978022,0.057159507159507135
1326,2015-07-23,-0.08333333333333333,8643.950195,8654.75,8573.799805,8589.799805,8589.799805,132900.0,-0.2916666666666667,-0.3611111111111112,0.030219780219780182,0.02785547785547784
1325,2015-07-24,-0.5,8588.150391,8589.150391,8513.5,8521.549805,8521.549805,127400.0,-0.5,-0.3076923076923077,0.06410256410256407,0.009998334998334992
1324,2015-07-27,-0.5,8492.099609,8492.200195,8351.549805,8361.0,8361.0,136600.0,-0.21153846153846154,-0.012820512820512813,0.09267399267399268,0.05999833499833501
1323,2015-07-28,0.07692307692307693,8371.099609,8397.400391,8321.75,8337.0,8337.0,174600.0,0.2307692307692308,0.3205128205128205,0.23553113553113555,0.14571262071262073
1322,2015-07-29,0.38461538461538464,8365.599609,8381.5,8338.450195,8375.049805,8375.049805,141000.0,0.4423076923076923,0.4059829059829059,0.19856809856809854,0.15212287712287711
1321,2015-07-30,0.5,8417.0,8458.900391,8408.299805,8421.799805,8421.799805,215200.0,0.4166666666666666,0.32905982905982906,0.1317182817182817,0.13763736263736265
1320,2015-07-31,0.3333333333333333,8456.099609,8548.950195,8448.0,8532.849609,8532.849609,203300.0,0.2435897435897436,0.0623931623931624,0.0840992340992341,0.10841658341658343
1319,2015-08-03,0.15384615384615385,8510.650391,8563.950195,8508.099609,8543.049805,8543.049805,156700.0,-0.07307692307692308,0.11794871794871795,0.02549117549117549,0.06873404373404372
1318,2015-08-04,-0.3,8564.099609,8565.150391,8448.25,8516.900391,8516.900391,187400.0,0.1,0.006060606060606054,-0.044105894105894106,0.02527750027750028
1317,2015-08-05,0.5,8547.450195,8591.849609,8545.849609,8567.950195,8567.950195,132800.0,0.15909090909090906,0.07828282828282827,0.02732267732267732,0.018134643134643132
1316,2015-08-06,-0.18181818181818185,8585.799805,8606.299805,8551.5,8588.650391,8588.650391,134900.0,-0.1325757575757576,-0.032828282828282845,0.055894105894105886,0.006229881229881239
1315,2015-08-07,-0.08333333333333333,8580.799805,8595.950195,8552.700195,8564.599609,8564.599609,143700.0,0.04166666666666666,0.002136752136752134,0.10567765567765566,0.007312132312132317
1314,2015-08-10,0.16666666666666666,8577.0,8621.549805,8497.799805,8525.599609,8525.599609,123400.0,0.04487179487179487,-0.0811965811965812,0.14355644355644356,0.06521256521256523
1313,2015-08-11,-0.07692307692307693,8548.450195,8556.25,8441.299805,8462.349609,8462.349609,154400.0,-0.20512820512820512,-0.07008547008547007,0.13273393273393275,0.09876234876234877
1312,2015-08-12,-0.3333333333333333,8445.700195,8446.950195,8337.950195,8349.450195,8349.450195,190000.0,-0.06666666666666665,0.18888888888888888,0.11197691197691198,0.08384869099154815
1311,2015-08-13,0.2,8384.450195,8429.5,8339.75,8355.849609,8355.849609,189200.0,0.45,0.3555555555555556,0.09466089466089464,0.07194392908678622
1310,2015-08-14,0.7,8402.349609,8530.099609,8381.200195,8518.549805,8518.549805,155900.0,0.4333333333333333,0.3494949494949495,0.008946608946608925,0.05170583384869098
1309,2015-08-17,0.16666666666666666,8530.5,8530.599609,8428.049805,8477.299805,8477.299805,174700.0,0.17424242424242425,0.1464646464646465,-0.043434343434343416,0.04932488146773861
1308,2015-08-18,0.18181818181818185,8505.849609,8525.75,8433.599609,8466.549805,8466.549805,153300.0,0.13636363636363638,0.016835016835016852,-0.09105339105339104,0.007658214801071954
1307,2015-08-19,0.09090909090909093,8468.049805,8520.450195,8425.950195,8495.150391,8495.150391,130500.0,-0.06565656565656564,-0.19528619528619529,-0.01313131313131312,-0.03829583115297402
1306,2015-08-20,-0.2222222222222222,8471.049805,8501.349609,8359.75,8372.75,8372.75,184100.0,-0.33838383838383834,-0.3589225589225589,0.06479076479076477,-0.012321805178948058
1305,2015-08-21,-0.4545454545454545,8305.400391,8322.200195,8225.049805,8299.950195,8299.950195,201300.0,-0.4272727272727273,-0.17373737373737375,0.0557204700061843,0.0365182436611008
1304,2015-08-24,-0.4,8055.950195,8060.049805,7769.399901999999,7809.0,7809.0,312400.0,-0.033333333333333354,-0.07777777777777779,0.049226963512677815,0.05708101422387137
1303,2015-08-25,0.3333333333333333,7895.399901999999,7925.399901999999,7667.25,7880.700195,7880.700195,299100.0,0.08333333333333333,0.297979797979798,0.09446505875077303,0.12136672850958564
1302,2015-08-26,-0.16666666666666666,7865.25,7930.049805,7777.100098000001,7791.850098000001,7791.850098000001,216600.0,0.28030303030303033,0.398989898989899,0.14208410636982066,0.13327149041434755
1301,2015-08-27,0.7272727272727273,7921.600098000001,7963.600098000001,7862.299805,7948.950195,7948.950195,305000.0,0.6818181818181819,0.3593073593073594,0.10636982065553496,0.13327149041434758
1300,2015-08-28,0.6363636363636364,8053.700195,8091.799805,7961.649901999999,8001.950195,8001.950195,195600.0,0.17532467532467533,-0.04978354978354978,-0.0634603491746349,0.11703772418058132
1299,2015-08-31,-0.2857142857142857,8009.25,8043.600098000001,7947.950195,7971.299805,7971.299805,198200.0,-0.3928571428571429,-0.2896825396825397,-0.0894343751486609,0.1105442176870748
1298,2015-09-01,-0.5,7907.950195,7929.100098000001,7746.5,7785.850098000001,7785.850098000001,184900.0,-0.2916666666666667,0.027777777777777752,0.01731601731601729,0.10497835497835496
1297,2015-09-02,-0.08333333333333333,7856.649901999999,7862.549805,7699.25,7717.0,7717.0,215300.0,0.29166666666666663,0.055555555555555525,0.06493506493506493,0.14069264069264067
1296,2015-09-03,0.6666666666666666,7774.450195,7845.600098000001,7754.049805,7823.0,7823.0,155800.0,0.12499999999999994,-0.07051282051282055,0.14826839826839824,0.15313852813852807
1295,2015-09-04,-0.4166666666666667,7803.399901999999,7804.899901999999,7626.850098000001,7655.049805,7655.049805,193600.0,-0.43910256410256415,-0.14121989121989129,0.12445887445887445,0.09758297258297256
1294,2015-09-07,-0.4615384615384616,7685.850098000001,7705.049805,7545.899901999999,7558.799805,7558.799805,141400.0,-0.003496503496503573,0.1515151515151515,0.16017316017316016,0.12085137085137085
1293,2015-09-08,0.4545454545454545,7587.700195,7720.899901999999,7539.5,7688.25,7688.25,172200.0,0.4580419580419579,0.2498057498057498,0.2975357975357976,0.16969141969141968
1292,2015-09-09,0.4615384615384616,7805.850098000001,7846.049805,7764.549805,7818.600098000001,7818.600098000001,208400.0,0.14743589743589747,0.26495726495726496,0.3105228105228105,0.1631979131979132
1291,2015-09-10,-0.16666666666666666,7729.049805,7819.850098000001,7678.5,7788.100098000001,7788.100098000001,160300.0,0.16666666666666669,0.2777777777777778,0.19264069264069264,0.15404040404040406
1290,2015-09-11,0.5,7833.799805,7864.850098000001,7759.899901999999,7789.299805,7789.299805,136400.0,0.5,0.2777777777777778,0.21645021645021645,0.20165945165945168
1289,2015-09-14,0.5,7811.100098000001,7879.950195,7761.850098000001,7872.25,7872.25,122800.0,0.16666666666666669,0.2777777777777778,0.15800865800865804,0.18542568542568544
1288,2015-09-15,-0.16666666666666666,7867.350098000001,7880.0,7799.75,7829.100098000001,7829.100098000001,136500.0,0.16666666666666669,0.2929292929292929,0.0707070707070707,0.17113997113997112
1287,2015-09-16,0.5,7886.850098000001,7913.899901999999,7853.299805,7899.149901999999,7899.149901999999,140000.0,0.5227272727272727,0.2272727272727272,0.08152958152958152,0.17205572205572206
1286,2015-09-18,0.5454545454545454,7967.450195,8055.0,7955.850098000001,7981.899901999999,7981.899901999999,241800.0,0.09090909090909086,0.06060606060606057,0.04184704184704184,0.16610334110334107
1285,2015-09-21,-0.3636363636363637,7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0,-0.18181818181818185,-0.09090909090909093,0.015873015873015872,0.1192057942057942
1284,2015-09-22,0.0,8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0,0.04545454545454546,-0.006734006734006728,0.11544011544011545,0.14517982017982015
1283,2015-09-23,0.09090909090909093,7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0,-0.010101010101010091,-0.037037037037037035,0.18686868686868688,0.11343378843378843
1282,2015-09-24,-0.1111111111111111,7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0,-0.10101010101010102,0.006734006734006722,0.21284271284271286,0.1459013209013209
1281,2015-09-28,-0.09090909090909093,7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0,0.06565656565656564,0.16498316498316498,0.2715728715728716,0.17764735264735262
1280,2015-09-29,0.2222222222222222,7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0,0.2929292929292929,0.3063973063973064,0.2625818625818626,0.2139027639027639
1279,2015-09-30,0.3636363636363637,7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0,0.3484848484848485,0.398989898989899,0.29035964035964035,0.20517260517260516
1278,2015-10-01,0.3333333333333333,7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0,0.4166666666666666,0.3686868686868687,0.2225385725385725,0.19218559218559214
1277,2015-10-05,0.5,8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0,0.3863636363636364,0.3575757575757576,0.17491952491952492,0.19435009435009434
1276,2015-10-06,0.2727272727272727,8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0,0.2863636363636364,0.13962703962703962,0.03999888999889,0.16512931512931514
1275,2015-10-07,0.3,8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0,0.07307692307692308,0.1876068376068376,0.07895992895992895,0.10993450993450997
1274,2015-10-08,-0.15384615384615385,8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0,0.13141025641025642,0.050569800569800566,0.08372183372183373,0.056759906759906775
1273,2015-10-09,0.4166666666666667,8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0,0.1527777777777778,0.10185185185185186,0.16522366522366522,0.0352813852813853
1272,2015-10-12,-0.1111111111111111,8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0,-0.05555555555555555,-0.1851851851851852,0.11998556998556995,-0.00746753246753247
